id,date,store_nbr,item_nbr,onpromotion,city,state,type_store,cluster,family,class,perishable,unit_sales
125371281,8/14/17,45,364606,0,Quito,Pichincha,A,11,GROCERY I,1014,0,99
125370062,8/14/17,44,1463992,0,Quito,Pichincha,A,5,BEVERAGES,1144,0,160
125363707,8/14/17,41,1463992,0,Machala,El Oro,D,4,BEVERAGES,1144,0,1
125360187,8/14/17,39,1503844,0,Cuenca,Azuay,B,6,PRODUCE,2022,1,1.79
125353009,8/14/17,36,364606,0,Libertad,Guayas,E,10,GROCERY I,1014,0,13
125349652,8/14/17,33,1473474,0,Quevedo,Los Rios,C,3,PRODUCE,2014,1,19.621
125348677,8/14/17,33,265559,0,Quevedo,Los Rios,C,3,GROCERY I,1072,0,17
125338000,8/14/17,26,502331,0,Guayaquil,Guayas,D,10,BREAD/BAKERY,2702,1,10
125337268,8/14/17,25,1463992,0,Salinas,Santa Elena,D,1,BEVERAGES,1144,0,22
125324761,8/14/17,18,1463992,0,Quito,Pichincha,B,16,BEVERAGES,1144,0,59
125317785,8/14/17,14,364606,0,Riobamba,Chimborazo,C,7,GROCERY I,1014,0,25
125317713,8/14/17,14,265559,0,Riobamba,Chimborazo,C,7,GROCERY I,1072,0,36
125310901,8/14/17,9,1473474,0,Quito,Pichincha,B,6,PRODUCE,2014,1,18.008
125310830,8/14/17,9,1463992,0,Quito,Pichincha,B,6,BEVERAGES,1144,0,289
125301837,8/14/17,5,1503844,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,PRODUCE,2022,1,43.924
125298535,8/14/17,4,364606,0,Quito,Pichincha,D,9,GROCERY I,1014,0,35
125292920,8/14/17,1,1473474,0,Quito,Pichincha,D,13,PRODUCE,2014,1,101.258
125292053,8/14/17,1,819932,0,Quito,Pichincha,D,13,BEVERAGES,1122,0,22
125291060,8/13/17,54,1463992,0,El Carmen,Manabi,C,3,BEVERAGES,1144,0,140
125288785,8/13/17,53,1047679,0,Manta,Manabi,D,13,BEVERAGES,1120,0,13
125288294,8/13/17,53,502331,0,Manta,Manabi,D,13,BREAD/BAKERY,2702,1,55
125287228,8/13/17,52,1503844,0,Manta,Manabi,A,11,PRODUCE,2022,1,306.163
125282147,8/13/17,50,1463992,0,Ambato,Tungurahua,A,14,BEVERAGES,1144,0,70
125271566,8/13/17,46,1503844,0,Quito,Pichincha,A,14,PRODUCE,2022,1,150.891
125264362,8/13/17,44,502331,0,Quito,Pichincha,A,5,BREAD/BAKERY,2702,1,109
125264089,8/13/17,44,265559,0,Quito,Pichincha,A,5,GROCERY I,1072,0,62
125261408,8/13/17,42,1503844,0,Cuenca,Azuay,D,2,PRODUCE,2022,1,149.38
125258058,8/13/17,41,364606,0,Machala,El Oro,D,4,GROCERY I,1014,0,56
125252867,8/13/17,38,1047679,0,Loja,Loja,D,4,BEVERAGES,1120,0,10
125252631,8/13/17,38,819932,0,Loja,Loja,D,4,BEVERAGES,1122,0,10
125250959,8/13/17,37,1047679,0,Cuenca,Azuay,D,2,BEVERAGES,1120,0,15
125241797,8/13/17,31,1047679,0,Babahoyo,Los Rios,B,10,BEVERAGES,1120,0,5
125234973,8/13/17,27,1473474,0,Daule,Guayas,D,1,PRODUCE,2014,1,99.583
125233997,8/13/17,27,807493,0,Daule,Guayas,D,1,BEVERAGES,1124,0,11
125233634,8/13/17,27,364606,0,Daule,Guayas,D,1,GROCERY I,1014,0,30
125232104,8/13/17,26,364606,0,Guayaquil,Guayas,D,10,GROCERY I,1014,0,16
125230694,8/13/17,25,807493,0,Salinas,Santa Elena,D,1,BEVERAGES,1124,0,3
125226474,8/13/17,23,314384,1,Ambato,Tungurahua,D,9,GROCERY I,1004,0,16
125220757,8/13/17,20,364606,0,Quito,Pichincha,B,6,GROCERY I,1014,0,47
125213500,8/13/17,15,1473474,0,Ibarra,Imbabura,C,15,PRODUCE,2014,1,21.112
125209490,8/13/17,12,1463992,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1144,0,51
125207286,8/13/17,11,1047679,0,Cayambe,Pichincha,B,6,BEVERAGES,1120,0,258
125203557,8/13/17,9,807493,0,Quito,Pichincha,B,6,BEVERAGES,1124,0,21
125203187,8/13/17,9,364606,0,Quito,Pichincha,B,6,GROCERY I,1014,0,43
125201375,8/13/17,8,1047679,0,Quito,Pichincha,D,8,BEVERAGES,1120,0,120
125196135,8/13/17,6,364606,0,Quito,Pichincha,D,13,GROCERY I,1014,0,53
125194034,8/13/17,5,314384,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1004,0,27
125189378,8/13/17,3,502331,0,Quito,Pichincha,D,8,BREAD/BAKERY,2702,1,64
125186872,8/13/17,2,314384,1,Quito,Pichincha,D,13,GROCERY I,1004,0,32
125185507,8/13/17,1,364606,0,Quito,Pichincha,D,13,GROCERY I,1014,0,5
125185474,8/13/17,1,314384,1,Quito,Pichincha,D,13,GROCERY I,1004,0,10
125184439,8/12/17,54,807493,0,El Carmen,Manabi,C,3,BEVERAGES,1124,0,26
125182581,8/12/17,53,819932,0,Manta,Manabi,D,13,BEVERAGES,1122,0,19
125182118,8/12/17,53,265559,0,Manta,Manabi,D,13,GROCERY I,1072,0,97
125175677,8/12/17,50,1047679,0,Ambato,Tungurahua,A,14,BEVERAGES,1120,0,29
125172181,8/12/17,49,265559,0,Quito,Pichincha,A,11,GROCERY I,1072,0,30
125170154,8/12/17,48,819932,0,Quito,Pichincha,A,14,BEVERAGES,1122,0,36
125157782,8/12/17,43,1473474,0,Esmeraldas,Esmeraldas,E,10,PRODUCE,2014,1,32.72
125154573,8/12/17,42,265559,0,Cuenca,Azuay,D,2,GROCERY I,1072,0,15
125151333,8/12/17,40,1047679,0,Machala,El Oro,C,3,BEVERAGES,1120,0,4
125149246,8/12/17,39,807493,0,Cuenca,Azuay,B,6,BEVERAGES,1124,0,23
125148130,8/12/17,38,1503844,0,Loja,Loja,D,4,PRODUCE,2022,1,81.783
125145153,8/12/17,37,819932,0,Cuenca,Azuay,D,2,BEVERAGES,1122,0,19
125143331,8/12/17,36,819932,0,Libertad,Guayas,E,10,BEVERAGES,1122,0,27
125142492,8/12/17,35,1473474,0,Playas,Guayas,C,3,PRODUCE,2014,1,14.068
125140656,8/12/17,34,1047679,0,Guayaquil,Guayas,B,6,BEVERAGES,1120,0,16
125140170,8/12/17,34,364606,0,Guayaquil,Guayas,B,6,GROCERY I,1014,0,18
125138687,8/12/17,33,364606,0,Quevedo,Los Rios,C,3,GROCERY I,1014,0,20
125138208,8/12/17,32,1473474,0,Guayaquil,Guayas,C,3,PRODUCE,2014,1,6.727
125136295,8/12/17,31,1047679,0,Babahoyo,Los Rios,B,10,BEVERAGES,1120,0,8
125132523,8/12/17,29,265559,0,Guayaquil,Guayas,E,10,GROCERY I,1072,0,24
125128454,8/12/17,27,265559,0,Daule,Guayas,D,1,GROCERY I,1072,0,55
125123165,8/12/17,24,364606,0,Guayaquil,Guayas,D,1,GROCERY I,1014,0,44
125118644,8/12/17,21,1047679,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BEVERAGES,1120,0,39
125114633,8/12/17,19,807493,0,Guaranda,Bolivar,C,15,BEVERAGES,1124,0,46
125112580,8/12/17,18,502331,0,Quito,Pichincha,B,16,BREAD/BAKERY,2702,1,31
125106348,8/12/17,14,314384,1,Riobamba,Chimborazo,C,7,GROCERY I,1004,0,20
125102739,8/12/17,11,1463992,0,Cayambe,Pichincha,B,6,BEVERAGES,1144,0,84
125096000,8/12/17,8,819932,0,Quito,Pichincha,D,8,BEVERAGES,1122,0,156
125095474,8/12/17,8,265559,0,Quito,Pichincha,D,8,GROCERY I,1072,0,21
125091077,8/12/17,6,364606,0,Quito,Pichincha,D,13,GROCERY I,1014,0,29
125089715,8/12/17,5,1047679,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1120,0,3
125089156,8/12/17,5,364606,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1014,0,21
125085218,8/12/17,3,1047679,0,Quito,Pichincha,D,8,BEVERAGES,1120,0,339
125083465,8/12/17,2,1463992,0,Quito,Pichincha,D,13,BEVERAGES,1144,0,83
125082365,8/12/17,2,502331,0,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,38
125074814,8/11/17,52,502331,0,Manta,Manabi,A,11,BREAD/BAKERY,2702,1,75
125067483,8/11/17,49,807493,0,Quito,Pichincha,A,11,BEVERAGES,1124,0,13
125063370,8/11/17,47,1503844,0,Quito,Pichincha,A,14,PRODUCE,2022,1,279.642
125053154,8/11/17,44,314384,1,Quito,Pichincha,A,5,GROCERY I,1004,0,91
125052373,8/11/17,43,1463992,0,Esmeraldas,Esmeraldas,E,10,BEVERAGES,1144,0,87
125047780,8/11/17,41,1047679,0,Machala,El Oro,D,4,BEVERAGES,1120,0,15
125037140,8/11/17,35,1463992,0,Playas,Guayas,C,3,BEVERAGES,1144,0,9
125036440,8/11/17,35,364606,0,Playas,Guayas,C,3,GROCERY I,1014,0,8
125034664,8/11/17,34,265559,0,Guayaquil,Guayas,B,6,GROCERY I,1072,0,32
125029431,8/11/17,30,819932,0,Guayaquil,Guayas,C,3,BEVERAGES,1122,0,36
125028483,8/11/17,29,1463992,0,Guayaquil,Guayas,E,10,BEVERAGES,1144,0,21
125027329,8/11/17,29,314384,1,Guayaquil,Guayas,E,10,GROCERY I,1004,0,26
125025517,8/11/17,28,502331,0,Guayaquil,Guayas,E,10,BREAD/BAKERY,2702,1,45
125025340,8/11/17,28,314384,1,Guayaquil,Guayas,E,10,GROCERY I,1004,0,18
125014759,8/11/17,22,1047679,0,Puyo,Pastaza,C,7,BEVERAGES,1120,0,32
125008845,8/11/17,19,364606,0,Guaranda,Bolivar,C,15,GROCERY I,1014,0,40
125001579,8/11/17,14,1047679,0,Riobamba,Chimborazo,C,7,BEVERAGES,1120,0,11
124997667,8/11/17,11,1463992,0,Cayambe,Pichincha,B,6,BEVERAGES,1144,0,138
124992070,8/11/17,8,1473474,0,Quito,Pichincha,D,8,PRODUCE,2014,1,146.379
124989051,8/11/17,7,1047679,0,Quito,Pichincha,D,8,BEVERAGES,1120,0,118
124984500,8/11/17,5,819932,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1122,0,4
124984150,8/11/17,5,364606,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1014,0,24
124984099,8/11/17,5,314384,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1004,0,28
124981122,8/11/17,3,1503844,0,Quito,Pichincha,D,8,PRODUCE,2022,1,465.761
124978626,8/11/17,2,1503844,0,Quito,Pichincha,D,13,PRODUCE,2022,1,139.195
124978495,8/11/17,2,1463992,0,Quito,Pichincha,D,13,BEVERAGES,1144,0,101
124977177,8/11/17,2,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,22
124974471,8/10/17,54,314384,1,El Carmen,Manabi,C,3,GROCERY I,1004,0,24
124973095,8/10/17,53,819932,0,Manta,Manabi,D,13,BEVERAGES,1122,0,56
124968987,8/10/17,51,1047679,0,Guayaquil,Guayas,A,17,BEVERAGES,1120,0,32
124967326,8/10/17,50,1463992,0,Ambato,Tungurahua,A,14,BEVERAGES,1144,0,36
124959121,8/10/17,47,1047679,0,Quito,Pichincha,A,14,BEVERAGES,1120,0,106
124950539,8/10/17,44,364606,0,Quito,Pichincha,A,5,GROCERY I,1014,0,68
124943202,8/10/17,40,314384,1,Machala,El Oro,C,3,GROCERY I,1004,0,18
124938411,8/10/17,37,1463992,0,Cuenca,Azuay,D,2,BEVERAGES,1144,0,6
124937355,8/10/17,37,502331,0,Cuenca,Azuay,D,2,BREAD/BAKERY,2702,1,46
124936511,8/10/17,36,1463992,0,Libertad,Guayas,E,10,BEVERAGES,1144,0,29
124933394,8/10/17,34,1047679,0,Guayaquil,Guayas,B,6,BEVERAGES,1120,0,21
124932377,8/10/17,33,1473474,0,Quevedo,Los Rios,C,3,PRODUCE,2014,1,18.295
124926224,8/10/17,29,364606,0,Guayaquil,Guayas,E,10,GROCERY I,1014,0,8
124923906,8/10/17,27,1503844,0,Daule,Guayas,D,1,PRODUCE,2022,1,169.707
124922227,8/10/17,26,1473474,0,Guayaquil,Guayas,D,10,PRODUCE,2014,1,11.242
124912845,8/10/17,21,314384,1,Santo Domingo,Santo Domingo de los Tsachilas,B,6,GROCERY I,1004,0,31
124908347,8/10/17,18,1047679,0,Quito,Pichincha,B,16,BEVERAGES,1120,0,27
124906666,8/10/17,17,1047679,0,Quito,Pichincha,C,12,BEVERAGES,1120,0,50
124904459,8/10/17,15,1473474,0,Ibarra,Imbabura,C,15,PRODUCE,2014,1,28.414
124899808,8/10/17,12,807493,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1124,0,37
124890231,8/10/17,7,819932,0,Quito,Pichincha,D,8,BEVERAGES,1122,0,44
124886117,8/10/17,5,807493,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1124,0,9
124885789,8/10/17,5,364606,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1014,0,24
124877215,8/10/17,1,314384,1,Quito,Pichincha,D,13,GROCERY I,1004,0,20
124875294,8/9/17,53,1473474,1,Manta,Manabi,D,13,PRODUCE,2014,1,156.242
124865973,8/9/17,49,1473474,1,Quito,Pichincha,A,11,PRODUCE,2014,1,289.924
124862450,8/9/17,48,819932,0,Quito,Pichincha,A,14,BEVERAGES,1122,0,76
124855648,8/9/17,45,1463992,0,Quito,Pichincha,A,11,BEVERAGES,1144,0,254
124850535,8/9/17,43,1463992,0,Esmeraldas,Esmeraldas,E,10,BEVERAGES,1144,0,81
124843108,8/9/17,39,1463992,0,Cuenca,Azuay,B,6,BEVERAGES,1144,0,2
124840461,8/9/17,38,1047679,0,Loja,Loja,D,4,BEVERAGES,1120,0,2
124837814,8/9/17,37,502331,0,Cuenca,Azuay,D,2,BREAD/BAKERY,2702,1,39
124836921,8/9/17,36,1463992,0,Libertad,Guayas,E,10,BEVERAGES,1144,0,7
124835468,8/9/17,35,1463992,0,Playas,Guayas,C,3,BEVERAGES,1144,0,16
124834932,8/9/17,35,265559,0,Playas,Guayas,C,3,GROCERY I,1072,0,23
124831934,8/9/17,33,364606,0,Quevedo,Los Rios,C,3,GROCERY I,1014,0,24
124815931,8/9/17,23,364606,0,Ambato,Tungurahua,D,9,GROCERY I,1014,0,43
124814401,8/9/17,22,265559,0,Puyo,Pastaza,C,7,GROCERY I,1072,0,15
124812648,8/9/17,21,265559,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,GROCERY I,1072,0,31
124808638,8/9/17,18,1463992,0,Quito,Pichincha,B,16,BEVERAGES,1144,0,56
124805956,8/9/17,17,314384,1,Quito,Pichincha,C,12,GROCERY I,1004,0,34
124802036,8/9/17,14,364606,0,Riobamba,Chimborazo,C,7,GROCERY I,1014,0,27
124800727,8/9/17,13,314384,1,Latacunga,Cotopaxi,C,15,GROCERY I,1004,0,12
124800189,8/9/17,12,1463992,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1144,0,10
124799300,8/9/17,12,265559,0,Latacunga,Cotopaxi,C,15,GROCERY I,1072,0,14
124798598,8/9/17,11,1463992,0,Cayambe,Pichincha,B,6,BEVERAGES,1144,0,73
124796457,8/9/17,10,1047679,0,Quito,Pichincha,C,15,BEVERAGES,1120,0,15
124780527,8/9/17,3,364606,0,Quito,Pichincha,D,8,GROCERY I,1014,0,108
124776185,8/9/17,1,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,13
124751169,8/8/17,44,807493,0,Quito,Pichincha,A,5,BEVERAGES,1124,0,14
124749105,8/8/17,43,807493,0,Esmeraldas,Esmeraldas,E,10,BEVERAGES,1124,0,97
124744900,8/8/17,41,265559,0,Machala,El Oro,D,4,GROCERY I,1072,0,26
124739819,8/8/17,38,1047679,0,Loja,Loja,D,4,BEVERAGES,1120,0,9
124732917,8/8/17,34,819932,0,Guayaquil,Guayas,B,6,BEVERAGES,1122,0,127
124730271,8/8/17,32,819932,0,Guayaquil,Guayas,C,3,BEVERAGES,1122,0,2
124730264,8/8/17,32,807493,0,Guayaquil,Guayas,C,3,BEVERAGES,1124,0,3
124727893,8/8/17,30,1473474,1,Guayaquil,Guayas,C,3,PRODUCE,2014,1,64.318
124727101,8/8/17,30,265559,0,Guayaquil,Guayas,C,3,GROCERY I,1072,0,10
124723855,8/8/17,28,819932,0,Guayaquil,Guayas,E,10,BEVERAGES,1122,0,31
124720795,8/8/17,26,1047679,0,Guayaquil,Guayas,D,10,BEVERAGES,1120,0,24
124718280,8/8/17,24,1503844,0,Guayaquil,Guayas,D,1,PRODUCE,2022,1,211.359
124703414,8/8/17,16,314384,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,GROCERY I,1004,0,16
124693095,8/8/17,9,1047679,0,Quito,Pichincha,B,6,BEVERAGES,1120,0,53
124685674,8/8/17,6,314384,1,Quito,Pichincha,D,13,GROCERY I,1004,0,32
124680730,8/8/17,3,1463992,0,Quito,Pichincha,D,8,BEVERAGES,1144,0,101
124679718,8/8/17,3,819932,0,Quito,Pichincha,D,8,BEVERAGES,1122,0,152
124677484,8/8/17,2,819932,0,Quito,Pichincha,D,13,BEVERAGES,1122,0,26
124677247,8/8/17,2,502331,0,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,21
124673931,8/7/17,54,819932,0,El Carmen,Manabi,C,3,BEVERAGES,1122,0,22
124665108,8/7/17,50,807493,0,Ambato,Tungurahua,A,14,BEVERAGES,1124,0,36
124648715,8/7/17,44,265559,0,Quito,Pichincha,A,5,GROCERY I,1072,0,60
124646750,8/7/17,43,265559,0,Esmeraldas,Esmeraldas,E,10,GROCERY I,1072,0,17
124642874,8/7/17,41,364606,0,Machala,El Oro,D,4,GROCERY I,1014,0,42
124637105,8/7/17,38,364606,0,Loja,Loja,D,4,GROCERY I,1014,0,17
124634885,8/7/17,37,265559,0,Cuenca,Azuay,D,2,GROCERY I,1072,0,65
124628973,8/7/17,33,502331,0,Quevedo,Los Rios,C,3,BREAD/BAKERY,2702,1,36
124627801,8/7/17,32,364606,0,Guayaquil,Guayas,C,3,GROCERY I,1014,0,11
124625140,8/7/17,30,1047679,0,Guayaquil,Guayas,C,3,BEVERAGES,1120,0,1
124616304,8/7/17,25,502331,0,Salinas,Santa Elena,D,1,BREAD/BAKERY,2702,1,34
124614023,8/7/17,24,314384,1,Guayaquil,Guayas,D,1,GROCERY I,1004,0,32
124613276,8/7/17,23,1463992,0,Ambato,Tungurahua,D,9,BEVERAGES,1144,0,24
124610758,8/7/17,22,265559,0,Puyo,Pastaza,C,7,GROCERY I,1072,0,22
124610105,8/7/17,21,1463992,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BEVERAGES,1144,0,55
124609097,8/7/17,21,502331,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BREAD/BAKERY,2702,1,44
124606961,8/7/17,20,364606,0,Quito,Pichincha,B,6,GROCERY I,1014,0,23
124604113,8/7/17,18,1047679,0,Quito,Pichincha,B,16,BEVERAGES,1120,0,85
124603700,8/7/17,18,502331,0,Quito,Pichincha,B,16,BREAD/BAKERY,2702,1,31
124601256,8/7/17,16,1463992,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1144,0,30
124592606,8/7/17,11,314384,1,Cayambe,Pichincha,B,6,GROCERY I,1004,0,13
124592057,8/7/17,10,1463992,0,Quito,Pichincha,C,15,BEVERAGES,1144,0,155
124591637,8/7/17,10,1047679,0,Quito,Pichincha,C,15,BEVERAGES,1120,0,25
124589083,8/7/17,9,314384,1,Quito,Pichincha,B,6,GROCERY I,1004,0,53
124588241,8/7/17,8,1503844,0,Quito,Pichincha,D,8,PRODUCE,2022,1,316.239
124588093,8/7/17,8,1463992,0,Quito,Pichincha,D,8,BEVERAGES,1144,0,92
124587163,8/7/17,8,819932,0,Quito,Pichincha,D,8,BEVERAGES,1122,0,27
124584579,8/7/17,7,502331,0,Quito,Pichincha,D,8,BREAD/BAKERY,2702,1,30
124582524,8/7/17,6,807493,0,Quito,Pichincha,D,13,BEVERAGES,1124,0,7
124580080,8/7/17,5,364606,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1014,0,32
124578004,8/7/17,4,314384,1,Quito,Pichincha,D,9,GROCERY I,1004,0,34
124573658,8/7/17,2,819932,0,Quito,Pichincha,D,13,BEVERAGES,1122,0,30
124572512,8/7/17,1,1503844,0,Quito,Pichincha,D,13,PRODUCE,2022,1,183.011
124571159,8/7/17,1,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,17
124567678,8/6/17,53,502331,0,Manta,Manabi,D,13,BREAD/BAKERY,2702,1,68
124566474,8/6/17,52,1463992,0,Manta,Manabi,A,11,BEVERAGES,1144,0,13
124562651,8/6/17,51,502331,0,Guayaquil,Guayas,A,17,BREAD/BAKERY,2702,1,71
124562518,8/6/17,51,364606,0,Guayaquil,Guayas,A,17,GROCERY I,1014,0,54
124560653,8/6/17,50,1047679,0,Ambato,Tungurahua,A,14,BEVERAGES,1120,0,81
124557620,8/6/17,49,819932,0,Quito,Pichincha,A,11,BEVERAGES,1122,0,57
124540927,8/6/17,43,364606,0,Esmeraldas,Esmeraldas,E,10,GROCERY I,1014,0,52
124537953,8/6/17,41,1503844,0,Machala,El Oro,D,4,PRODUCE,2022,1,161.598
124535814,8/6/17,40,1473474,0,Machala,El Oro,C,3,PRODUCE,2014,1,24.902
124528750,8/6/17,37,807493,0,Cuenca,Azuay,D,2,BEVERAGES,1124,0,1
124515425,8/6/17,29,502331,1,Guayaquil,Guayas,E,10,BREAD/BAKERY,2702,1,74
124513064,8/6/17,28,314384,1,Guayaquil,Guayas,E,10,GROCERY I,1004,0,47
124509418,8/6/17,26,807493,0,Guayaquil,Guayas,D,10,BEVERAGES,1124,0,5
124504383,8/6/17,23,1473474,0,Ambato,Tungurahua,D,9,PRODUCE,2014,1,18.083
124500023,8/6/17,21,807493,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BEVERAGES,1124,0,25
124497280,8/6/17,20,265559,0,Quito,Pichincha,B,6,GROCERY I,1072,0,99
124496732,8/6/17,19,1473474,0,Guaranda,Bolivar,C,15,PRODUCE,2014,1,1.78
124495809,8/6/17,19,364606,0,Guaranda,Bolivar,C,15,GROCERY I,1014,0,41
124491741,8/6/17,17,314384,1,Quito,Pichincha,C,12,GROCERY I,1004,0,56
124486040,8/6/17,13,265559,0,Latacunga,Cotopaxi,C,15,GROCERY I,1072,0,29
124484652,8/6/17,12,502331,1,Latacunga,Cotopaxi,C,15,BREAD/BAKERY,2702,1,18
124484515,8/6/17,12,314384,1,Latacunga,Cotopaxi,C,15,GROCERY I,1004,0,23
124481173,8/6/17,10,807493,0,Quito,Pichincha,C,15,BEVERAGES,1124,0,39
124480101,8/6/17,9,1473474,0,Quito,Pichincha,B,6,PRODUCE,2014,1,38.295
124476594,8/6/17,8,807493,0,Quito,Pichincha,D,8,BEVERAGES,1124,0,8
124476189,8/6/17,8,364606,0,Quito,Pichincha,D,8,GROCERY I,1014,0,55
124474307,8/6/17,7,819932,0,Quito,Pichincha,D,8,BEVERAGES,1122,0,22
124467118,8/6/17,4,502331,0,Quito,Pichincha,D,9,BREAD/BAKERY,2702,1,31
124461235,8/6/17,1,1503844,0,Quito,Pichincha,D,13,PRODUCE,2022,1,78.196
124460278,8/6/17,1,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,13
124457258,8/5/17,53,807493,0,Manta,Manabi,D,13,BEVERAGES,1124,0,28
124453411,8/5/17,51,1503844,0,Guayaquil,Guayas,A,17,PRODUCE,2022,1,367.13
124451787,8/5/17,51,265559,0,Guayaquil,Guayas,A,17,GROCERY I,1072,0,48
124449152,8/5/17,50,265559,0,Ambato,Tungurahua,A,14,GROCERY I,1072,0,85
124438556,8/5/17,46,807493,0,Quito,Pichincha,A,14,BEVERAGES,1124,0,19
124437984,8/5/17,46,265559,0,Quito,Pichincha,A,14,GROCERY I,1072,0,217
124436039,8/5/17,45,1047679,0,Quito,Pichincha,A,11,BEVERAGES,1120,0,147
124428111,8/5/17,42,265559,0,Cuenca,Azuay,D,2,GROCERY I,1072,0,43
124418796,8/5/17,37,1463992,0,Cuenca,Azuay,D,2,BEVERAGES,1144,0,6
